Pid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
6666, 0, 89, 2, -4000, TWO_PAIR, 6, NORMAL
7777, 0, 253, 3, -4000, FULL_HOUSE, 3, NORMAL
8888, 0, 483, 6, -4000, TWO_PAIR, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
2222, 0, 11, 8, -4000, STRAIGHT, 4, NORMAL
3333, 20, 384, 0, -3980, NULL, 2, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
6666, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
7777, 30840, 384, 7, 26840, THREE_OF_A_KIND, 1, NORMAL
8888, 0, 20, 4, -4000, STRAIGHT, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 7, NORMAL
2222, 0, 35, 4, -4000, TWO_PAIR, 3, NORMAL
3333, 32000, 70, 16, 28000, STRAIGHT, 1, NORMAL
4444, 0, 4, 4, -4000, THREE_OF_A_KIND, 5, NORMAL
5555, 0, 2, 2, -4000, ONE_PAIR, 7, NORMAL
6666, 0, 17, 5, -4000, THREE_OF_A_KIND, 4, NORMAL
7777, 0, 3, 2, -4000, ONE_PAIR, 6, NORMAL
8888, 0, 70, 4, -4000, TWO_PAIR, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 69, 4, -4000, TWO_PAIR, 4, NORMAL
2222, 0, 23, 3, -4000, STRAIGHT, 7, NORMAL
3333, 20, 268, 0, -3980, NULL, 2, NORMAL
4444, 0, 2, 2, -4000, TWO_PAIR, 8, NORMAL
5555, 0, 53, 2, -4000, TWO_PAIR, 5, NORMAL
6666, 0, 47, 7, -4000, FULL_HOUSE, 6, NORMAL
7777, 0, 188, 24, -4000, FULL_HOUSE, 3, NORMAL
8888, 29540, 268, 13, 25540, FOUR_OF_A_KIND, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
2222, 0, 353, 7, -4000, TWO_PAIR, 2, NORMAL
3333, 0, 4, 4, -4000, TWO_PAIR, 5, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
5555, 0, 65, 17, -4000, FLUSH, 3, NORMAL
6666, 0, 8, 2, -4000, HIGH_CARD, 4, NORMAL
7777, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
8888, 27720, 353, 11, 23720, FULL_HOUSE, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 20, 508, 0, -3980, NULL, 4, NORMAL
2222, 0, 508, 0, -4000, NULL, 5, NORMAL
3333, 20, 506, 0, -3980, NULL, 7, NORMAL
4444, 20, 509, 0, -3980, NULL, 3, NORMAL
5555, 0, 507, 0, -4000, NULL, 6, NORMAL
6666, 20, 510, 0, -3980, NULL, 2, NORMAL
7777, 12160, 510, 4, 8160, TWO_PAIR, 1, NORMAL
8888, 0, 353, 4, -4000, TWO_PAIR, 8, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 71, 2, -4000, ONE_PAIR, 6, NORMAL
2222, 0, 17, 7, -4000, THREE_OF_A_KIND, 7, NORMAL
3333, 0, 4, 4, -4000, ONE_PAIR, 8, NORMAL
4444, 0, 382, 4, -4000, THREE_OF_A_KIND, 4, NORMAL
5555, 12800, 600, 9, 8800, FULL_HOUSE, 1, NORMAL
6666, 1640, 600, 11, -2360, FLUSH, 2, NORMAL
7777, 20, 390, 7, -3980, FLUSH, 3, NORMAL
8888, 0, 103, 2, -4000, TWO_PAIR, 5, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
2222, 20860, 600, 600, 16860, FULL_HOUSE, 1, NORMAL
3333, 20, 204, 0, -3980, NULL, 3, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
5555, 11120, 600, 600, 7120, FULL_HOUSE, 2, NORMAL
6666, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
7777, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
8888, 0, 21, 2, -4000, STRAIGHT, 4, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
2222, 0, 168, 4, -4000, TWO_PAIR, 2, NORMAL
3333, 0, 17, 10, -4000, THREE_OF_A_KIND, 4, NORMAL
4444, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
6666, 29800, 168, 10, 25800, FLUSH, 1, NORMAL
7777, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
8888, 0, 57, 4, -4000, TWO_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 84, 2, -4000, FLUSH, 6, NORMAL
2222, 0, 119, 4, -4000, THREE_OF_A_KIND, 5, NORMAL
3333, 0, 299, 0, -4000, NULL, 3, NORMAL
4444, 0, 5, 5, -4000, FULL_HOUSE, 7, NORMAL
5555, 23640, 501, 14, 19640, FULL_HOUSE, 1, NORMAL
6666, 0, 501, 21, -4000, FULL_HOUSE, 2, NORMAL
7777, 0, 4, 4, -4000, STRAIGHT, 8, NORMAL
8888, 0, 297, 17, -4000, FULL_HOUSE, 4, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 5, 5, -4000, TWO_PAIR, 5, NORMAL
2222, 0, 201, 3, -4000, THREE_OF_A_KIND, 2, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
4444, 0, 19, 10, -4000, FULL_HOUSE, 4, NORMAL
5555, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
6666, 29180, 201, 9, 25180, FLUSH, 1, NORMAL
7777, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
8888, 0, 40, 2, -4000, TWO_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 477, 0, -4000, NULL, 7, NORMAL
2222, 20, 477, 0, -3980, NULL, 6, NORMAL
3333, 20, 481, 0, -3980, NULL, 2, NORMAL
4444, 0, 479, 0, -4000, NULL, 4, NORMAL
5555, 20, 479, 0, -3980, NULL, 3, NORMAL
6666, 20, 478, 0, -3980, NULL, 5, NORMAL
7777, 0, 109, 5, -4000, FULL_HOUSE, 8, NORMAL
8888, 7580, 481, 5, 3580, FULL_HOUSE, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 127, 2, -4000, TWO_PAIR, 6, NORMAL
2222, 0, 20, 10, -4000, STRAIGHT, 7, NORMAL
3333, 0, 5, 5, -4000, FULL_HOUSE, 8, NORMAL
4444, 0, 184, 5, -4000, FOUR_OF_A_KIND, 5, NORMAL
5555, 17020, 430, 5, 13020, STRAIGHT, 1, NORMAL
6666, 20, 393, 11, -3980, FULL_HOUSE, 3, NORMAL
7777, 20, 430, 12, -3980, FULL_HOUSE, 2, NORMAL
8888, 0, 299, 8, -4000, TWO_PAIR, 4, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
2222, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
3333, 20, 381, 0, -3980, NULL, 2, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
5555, 31980, 381, 6, 27980, FULL_HOUSE, 1, NORMAL
6666, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
7777, 0, 4, 4, -4000, STRAIGHT, 4, NORMAL
8888, 0, 20, 2, -4000, TWO_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 7, NORMAL
2222, 0, 69, 6, -4000, ONE_PAIR, 2, NORMAL
3333, 0, 5, 5, -4000, STRAIGHT, 5, NORMAL
4444, 32000, 69, 17, 28000, STRAIGHT, 1, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 7, NORMAL
6666, 0, 22, 4, -4000, TWO_PAIR, 3, NORMAL
7777, 0, 4, 2, -4000, ONE_PAIR, 6, NORMAL
8888, 0, 14, 3, -4000, ONE_PAIR, 4, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 22, 3, -4000, STRAIGHT, 5, NORMAL
2222, 22360, 425, 8, 18360, FULL_HOUSE, 1, NORMAL
3333, 20, 220, 0, -3980, NULL, 3, NORMAL
4444, 0, 57, 13, -4000, FULL_HOUSE, 4, NORMAL
5555, 0, 2, 2, -4000, ONE_PAIR, 7, NORMAL
6666, 0, 11, 3, -4000, TWO_PAIR, 6, NORMAL
7777, 0, 2, 2, -4000, ONE_PAIR, 7, NORMAL
8888, 0, 425, 9, -4000, TWO_PAIR, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, TWO_PAIR, 7, NORMAL
2222, 0, 64, 3, -4000, THREE_OF_A_KIND, 2, NORMAL
3333, 0, 7, 7, -4000, TWO_PAIR, 5, NORMAL
4444, 0, 2, 2, -4000, TWO_PAIR, 7, NORMAL
5555, 0, 4, 4, -4000, TWO_PAIR, 6, NORMAL
6666, 0, 27, 5, -4000, THREE_OF_A_KIND, 4, NORMAL
7777, 31760, 64, 12, 27760, FULL_HOUSE, 1, NORMAL
8888, 0, 61, 4, -4000, ONE_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 499, 0, -4000, NULL, 7, NORMAL
2222, 20, 500, 0, -3980, NULL, 5, NORMAL
3333, 20, 501, 0, -3980, NULL, 3, NORMAL
4444, 0, 501, 0, -4000, NULL, 4, NORMAL
5555, 20, 499, 0, -3980, NULL, 6, NORMAL
6666, 20, 503, 0, -3980, NULL, 2, NORMAL
7777, 0, 283, 5, -4000, THREE_OF_A_KIND, 8, NORMAL
8888, 9800, 503, 5, 5800, FLUSH, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 16, 3, -4000, TWO_PAIR, 5, NORMAL
2222, 0, 2, 2, -4000, THREE_OF_A_KIND, 8, NORMAL
3333, 0, 28, 14, -4000, STRAIGHT, 4, NORMAL
4444, 0, 8, 2, -4000, ONE_PAIR, 7, NORMAL
5555, 20, 13, 2, -3980, ONE_PAIR, 6, NORMAL
6666, 0, 168, 6, -4000, FULL_HOUSE, 3, NORMAL
7777, 7840, 600, 5, 3840, FLUSH, 2, NORMAL
8888, 10300, 600, 8, 6300, STRAIGHT, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
2222, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
3333, 20, 323, 0, -3980, NULL, 2, NORMAL
4444, 0, 2, 2, -4000, STRAIGHT, 5, NORMAL
5555, 0, 13, 5, -4000, STRAIGHT, 4, NORMAL
6666, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
7777, 30840, 323, 9, 26840, STRAIGHT, 1, NORMAL
8888, 0, 80, 4, -4000, FULL_HOUSE, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 4, 4, -4000, STRAIGHT, 5, NORMAL
2222, 0, 136, 4, -4000, THREE_OF_A_KIND, 2, NORMAL
3333, 0, 2, 2, -4000, STRAIGHT, 6, NORMAL
4444, 32000, 136, 24, 28000, FULL_HOUSE, 1, NORMAL
5555, 0, 2, 2, -4000, STRAIGHT, 6, NORMAL
6666, 0, 62, 10, -4000, FLUSH, 4, NORMAL
7777, 0, 2, 2, -4000, STRAIGHT, 6, NORMAL
8888, 0, 89, 6, -4000, FLUSH, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 360, 600, 10, -3640, FULL_HOUSE, 2, NORMAL
2222, 0, 377, 9, -4000, FLUSH, 3, NORMAL
3333, 0, 314, 0, -4000, NULL, 4, NORMAL
4444, 0, 22, 8, -4000, FLUSH, 6, NORMAL
5555, 0, 4, 2, -4000, HIGH_CARD, 7, NORMAL
6666, 0, 221, 9, -4000, FLUSH, 5, NORMAL
7777, 0, 2, 2, -4000, STRAIGHT, 8, NORMAL
8888, 16900, 600, 9, 12900, FLUSH, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
2222, 0, 78, 5, -4000, FULL_HOUSE, 2, NORMAL
3333, 0, 9, 8, -4000, FULL_HOUSE, 5, NORMAL
4444, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
6666, 0, 36, 8, -4000, FLUSH, 3, NORMAL
7777, 31620, 78, 17, 27620, STRAIGHT, 1, NORMAL
8888, 20, 27, 3, -3980, FLUSH, 4, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 20, 497, 0, -3980, NULL, 6, NORMAL
2222, 20, 499, 0, -3980, NULL, 2, NORMAL
3333, 0, 497, 0, -4000, NULL, 7, NORMAL
4444, 0, 498, 0, -4000, NULL, 5, NORMAL
5555, 20, 498, 0, -3980, NULL, 4, NORMAL
6666, 0, 499, 0, -4000, NULL, 3, NORMAL
7777, 11660, 499, 6, 7660, TWO_PAIR, 1, NORMAL
8888, 0, 269, 6, -4000, TWO_PAIR, 8, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 161, 6, -4000, FULL_HOUSE, 4, NORMAL
2222, 0, 2, 2, -4000, ONE_PAIR, 8, NORMAL
3333, 0, 24, 11, -4000, THREE_OF_A_KIND, 7, NORMAL
4444, 20, 162, 3, -3980, ONE_PAIR, 3, NORMAL
5555, 0, 35, 4, -4000, TWO_PAIR, 5, NORMAL
6666, 300, 600, 5, -3700, FULL_HOUSE, 2, NORMAL
7777, 0, 27, 2, -4000, ONE_PAIR, 6, NORMAL
8888, 19600, 600, 7, 15600, TWO_PAIR, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
2222, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
3333, 20, 384, 0, -3980, NULL, 2, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
5555, 31980, 384, 10, 27980, TWO_PAIR, 1, NORMAL
6666, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
7777, 0, 22, 8, -4000, FLUSH, 3, NORMAL
8888, 0, 16, 2, -4000, TWO_PAIR, 4, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
2222, 22380, 600, 9, 18380, FULL_HOUSE, 1, NORMAL
3333, 0, 19, 8, -4000, TWO_PAIR, 4, NORMAL
4444, 0, 2, 2, -4000, HIGH_CARD, 5, NORMAL
5555, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
6666, 180, 600, 12, -3820, FULL_HOUSE, 2, NORMAL
7777, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
8888, 0, 91, 4, -4000, FULL_HOUSE, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 18, 4, -4000, STRAIGHT, 4, NORMAL
2222, 0, 19, 4, -4000, STRAIGHT, 3, NORMAL
3333, 20, 394, 0, -3980, NULL, 2, NORMAL
4444, 31980, 394, 11, 27980, THREE_OF_A_KIND, 1, NORMAL
5555, 0, 9, 2, -4000, ONE_PAIR, 6, NORMAL
6666, 0, 7, 2, -4000, ONE_PAIR, 7, NORMAL
7777, 0, 5, 2, -4000, ONE_PAIR, 8, NORMAL
8888, 0, 15, 3, -4000, ONE_PAIR, 5, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
2222, 0, 19, 3, -4000, TWO_PAIR, 2, NORMAL
3333, 0, 5, 5, -4000, STRAIGHT, 5, NORMAL
4444, 32000, 19, 13, 28000, TWO_PAIR, 1, NORMAL
5555, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
6666, 0, 17, 5, -4000, FLUSH, 3, NORMAL
7777, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
8888, 0, 16, 3, -4000, TWO_PAIR, 4, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 20, 469, 0, -3980, NULL, 3, NORMAL
2222, 20, 470, 0, -3980, NULL, 2, NORMAL
3333, 0, 468, 0, -4000, NULL, 5, NORMAL
4444, 20, 468, 0, -3980, NULL, 4, NORMAL
5555, 20, 466, 0, -3980, NULL, 6, NORMAL
6666, 0, 466, 0, -4000, NULL, 7, NORMAL
7777, 12040, 470, 2, 8040, ONE_PAIR, 1, NORMAL
8888, 0, 28, 2, -4000, ONE_PAIR, 8, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 282, 6, -4000, TWO_PAIR, 4, NORMAL
2222, 0, 2, 2, -4000, ONE_PAIR, 8, NORMAL
3333, 0, 8, 5, -4000, FLUSH, 7, NORMAL
4444, 0, 346, 8, -4000, THREE_OF_A_KIND, 3, NORMAL
5555, 15940, 554, 6, 11940, FULL_HOUSE, 1, NORMAL
6666, 0, 160, 2, -4000, TWO_PAIR, 6, NORMAL
7777, 20, 554, 6, -3980, FLUSH, 2, NORMAL
8888, 0, 201, 5, -4000, TWO_PAIR, 5, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 3, 3, -4000, STRAIGHT, 6, NORMAL
2222, 0, 6, 6, -4000, TWO_PAIR, 5, NORMAL
3333, 20, 254, 0, -3980, NULL, 2, NORMAL
4444, 0, 7, 7, -4000, STRAIGHT, 4, NORMAL
5555, 0, 2, 2, -4000, STRAIGHT, 7, NORMAL
6666, 0, 2, 2, -4000, ONE_PAIR, 7, NORMAL
7777, 0, 151, 13, -4000, STRAIGHT, 3, NORMAL
8888, 28960, 254, 9, 24960, STRAIGHT, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 32000, 64, 10, 28000, THREE_OF_A_KIND, 1, NORMAL
2222, 0, 64, 3, -4000, THREE_OF_A_KIND, 2, NORMAL
3333, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
4444, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
6666, 0, 19, 3, -4000, TWO_PAIR, 3, NORMAL
7777, 0, 4, 2, -4000, ONE_PAIR, 5, NORMAL
8888, 0, 18, 2, -4000, TWO_PAIR, 4, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 7, 2, -4000, ONE_PAIR, 8, NORMAL
2222, 0, 477, 5, -4000, THREE_OF_A_KIND, 2, NORMAL
3333, 20, 233, 0, -3980, NULL, 3, NORMAL
4444, 0, 9, 8, -4000, THREE_OF_A_KIND, 6, NORMAL
5555, 0, 9, 3, -4000, FLUSH, 6, NORMAL
6666, 0, 61, 10, -4000, STRAIGHT, 5, NORMAL
7777, 0, 85, 18, -4000, STRAIGHT, 4, NORMAL
8888, 21680, 477, 10, 17680, FLUSH, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, THREE_OF_A_KIND, 7, NORMAL
2222, 0, 32, 5, -4000, THREE_OF_A_KIND, 4, NORMAL
3333, 0, 4, 4, -4000, STRAIGHT, 6, NORMAL
4444, 0, 2, 2, -4000, TWO_PAIR, 7, NORMAL
5555, 0, 8, 6, -4000, STRAIGHT, 5, NORMAL
6666, 0, 37, 4, -4000, TWO_PAIR, 3, NORMAL
7777, 31540, 108, 18, 27540, FLUSH, 1, NORMAL
8888, 0, 108, 9, -4000, TWO_PAIR, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 510, 0, -4000, NULL, 4, NORMAL
2222, 20, 510, 0, -3980, NULL, 3, NORMAL
3333, 0, 508, 0, -4000, NULL, 7, NORMAL
4444, 20, 508, 0, -3980, NULL, 6, NORMAL
5555, 20, 509, 0, -3980, NULL, 5, NORMAL
6666, 20, 512, 0, -3980, NULL, 2, NORMAL
7777, 0, 359, 7, -4000, TWO_PAIR, 8, NORMAL
8888, 9100, 512, 7, 5100, FLUSH, 1, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 24260, 361, 7, 20260, STRAIGHT, 1, NORMAL
2222, 0, 22, 9, -4000, STRAIGHT, 6, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 8, NORMAL
4444, 0, 59, 2, -4000, ONE_PAIR, 4, NORMAL
5555, 0, 59, 4, -4000, TWO_PAIR, 4, NORMAL
6666, 0, 124, 4, -4000, THREE_OF_A_KIND, 3, NORMAL
7777, 20, 361, 0, -3980, NULL, 2, NORMAL
8888, 0, 22, 3, -4000, TWO_PAIR, 6, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, THREE_OF_A_KIND, 4, NORMAL
2222, 0, 2, 2, -4000, THREE_OF_A_KIND, 4, NORMAL
3333, 20, 393, 0, -3980, NULL, 2, NORMAL
4444, 0, 4, 4, -4000, FOUR_OF_A_KIND, 3, NORMAL
5555, 0, 2, 2, -4000, THREE_OF_A_KIND, 4, NORMAL
6666, 31980, 393, 4, 27980, FLUSH, 1, NORMAL
7777, 0, 2, 2, -4000, FULL_HOUSE, 4, NORMAL
8888, 0, 2, 2, -4000, THREE_OF_A_KIND, 4, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 379, 22, -4000, STRAIGHT, 2, NORMAL
2222, 31980, 379, 14, 27980, FULL_HOUSE, 1, NORMAL
3333, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
4444, 20, 3, 3, -3980, STRAIGHT, 5, NORMAL
5555, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
6666, 0, 20, 5, -4000, STRAIGHT, 4, NORMAL
7777, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
8888, 0, 21, 2, -4000, ONE_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 7900, 600, 9, 3900, FLUSH, 2, NORMAL
2222, 10580, 600, 5, 6580, TWO_PAIR, 1, NORMAL
3333, 0, 214, 0, -4000, NULL, 3, NORMAL
4444, 0, 2, 2, -4000, TWO_PAIR, 8, NORMAL
5555, 0, 14, 3, -4000, FLUSH, 5, NORMAL
6666, 0, 7, 2, -4000, TWO_PAIR, 7, NORMAL
7777, 0, 44, 10, -4000, FLUSH, 4, NORMAL
8888, 0, 13, 2, -4000, THREE_OF_A_KIND, 6, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 3, 3, -4000, TWO_PAIR, 5, NORMAL
2222, 0, 25, 4, -4000, FOUR_OF_A_KIND, 2, NORMAL
3333, 0, 2, 2, -4000, TWO_PAIR, 6, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 6, NORMAL
5555, 32000, 25, 10, 28000, FULL_HOUSE, 1, NORMAL
6666, 0, 10, 3, -4000, FLUSH, 4, NORMAL
7777, 0, 2, 2, -4000, FLUSH, 6, NORMAL
8888, 0, 17, 2, -4000, ONE_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 481, 0, -4000, NULL, 4, NORMAL
2222, 0, 479, 0, -4000, NULL, 7, NORMAL
3333, 20, 479, 0, -3980, NULL, 6, NORMAL
4444, 20, 481, 0, -3980, NULL, 3, NORMAL
5555, 20, 480, 0, -3980, NULL, 5, NORMAL
6666, 20, 482, 0, -3980, NULL, 2, NORMAL
7777, 10540, 482, 2, 6540, THREE_OF_A_KIND, 1, NORMAL
8888, 0, 132, 2, -4000, TWO_PAIR, 8, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 91, 4, -4000, STRAIGHT, 6, NORMAL
2222, 0, 2, 2, -4000, ONE_PAIR, 8, NORMAL
3333, 0, 16, 7, -4000, STRAIGHT, 7, NORMAL
4444, 0, 129, 7, -4000, STRAIGHT, 5, NORMAL
5555, 0, 244, 6, -4000, TWO_PAIR, 4, NORMAL
6666, 15200, 600, 9, 11200, FULL_HOUSE, 1, NORMAL
7777, 20, 303, 5, -3980, FULL_HOUSE, 3, NORMAL
8888, 680, 600, 6, -3320, TWO_PAIR, 2, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
2222, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
3333, 20, 278, 0, -3980, NULL, 2, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
5555, 0, 4, 4, -4000, THREE_OF_A_KIND, 4, NORMAL
6666, 31980, 278, 15, 27980, FULL_HOUSE, 1, NORMAL
7777, 0, 2, 2, -4000, TWO_PAIR, 5, NORMAL
8888, 0, 125, 11, -4000, THREE_OF_A_KIND, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 9, 9, -4000, TWO_PAIR, 5, NORMAL
2222, 0, 246, 7, -4000, FOUR_OF_A_KIND, 2, NORMAL
3333, 0, 2, 2, -4000, ONE_PAIR, 7, NORMAL
4444, 32000, 246, 23, 28000, FULL_HOUSE, 1, NORMAL
5555, 0, 2, 2, -4000, ONE_PAIR, 7, NORMAL
6666, 0, 25, 4, -4000, TWO_PAIR, 4, NORMAL
7777, 0, 5, 2, -4000, ONE_PAIR, 6, NORMAL
8888, 0, 82, 5, -4000, TWO_PAIR, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 25, 3, -4000, ONE_PAIR, 5, NORMAL
2222, 0, 40, 3, -4000, STRAIGHT, 4, NORMAL
3333, 20, 371, 0, -3980, NULL, 2, NORMAL
4444, 31980, 371, 14, 27980, FULL_HOUSE, 1, NORMAL
5555, 0, 7, 2, -4000, ONE_PAIR, 7, NORMAL
6666, 0, 13, 3, -4000, FLUSH, 6, NORMAL
7777, 0, 2, 2, -4000, TWO_PAIR, 8, NORMAL
8888, 0, 60, 5, -4000, STRAIGHT, 3, NORMALPid, Money, HandNum, ShowDownNum, NetWin, NutHand, Rank, Status
1111, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
2222, 0, 493, 7, -4000, FULL_HOUSE, 2, NORMAL
3333, 0, 15, 7, -4000, FLUSH, 3, NORMAL
4444, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
5555, 0, 2, 2, -4000, FLUSH, 5, NORMAL
6666, 0, 6, 2, -4000, ONE_PAIR, 4, NORMAL
7777, 0, 2, 2, -4000, ONE_PAIR, 5, NORMAL
